Trade_Time;open;high;low;close;VOL;VB;VS;Delta_Vol;OI;doi;yurl_l;dyl;yurl_s;dys;yurl_l_num;yurl_s_num;fiz_l;fyl;fiz_s;fys
2022-08-15 23:45:00;107350.0;107450.0;107100.0;107100.0;339;206;133;73;128560.0;-102.0;37277.0;-7.0;3351.0;-153.0;37.0;40.0;27003.0;-44.0;60929.0;102.0
2022-08-16 10:00:00;107130.0;107520.0;106530.0;106970.0;4812;2269;2543;-274;129744.0;1184.0;37480.0;203.0;3316.0;-35.0;43.0;38.0;27392.0;389.0;61556.0;627.0
2022-08-16 10:05:00;106990.0;107880.0;106980.0;107700.0;3637;2126;1511;615;130678.0;934.0;37458.0;-22.0;3335.0;19.0;41.0;43.0;27881.0;489.0;62004.0;448.0
2022-08-16 10:10:00;107700.0;107870.0;107580.0;107830.0;2056;1002;1054;-52;130834.0;156.0;37512.0;54.0;3344.0;9.0;44.0;42.0;27905.0;24.0;62073.0;69.0
2022-08-16 10:15:00;107820.0;107980.0;107550.0;107940.0;2741;1373;1368;5;131180.0;346.0;37458.0;-54.0;3387.0;43.0;41.0;45.0;28132.0;227.0;62203.0;130.0
2022-08-16 10:20:00;107940.0;108400.0;107940.0;108020.0;3971;2185;1786;399;131260.0;80.0;37395.0;-63.0;3409.0;22.0;43.0;38.0;28235.0;103.0;62221.0;18.0
2022-08-16 10:25:00;108030.0;108110.0;107680.0;107980.0;2740;1218;1522;-304;130959.0;-301.0;37205.0;-190.0;3425.0;16.0;42.0;40.0;28274.0;39.0;62055.0;-166.0
2022-08-16 10:30:00;107990.0;108210.0;107910.0;108170.0;2394;1344;1050;294;131446.0;487.0;37032.0;-173.0;3461.0;36.0;44.0;39.0;28691.0;417.0;62262.0;207.0
2022-08-16 10:35:00;108160.0;108200.0;107990.0;108010.0;1319;428;891;-463;132010.0;564.0;37223.0;191.0;3706.0;245.0;45.0;38.0;28782.0;91.0;62299.0;37.0
2022-08-16 10:40:00;108020.0;108280.0;108020.0;108210.0;1142;656;486;170;132592.0;582.0;37299.0;76.0;3694.0;-12.0;48.0;38.0;28997.0;215.0;62602.0;303.0
2022-08-16 10:45:00;108230.0;108590.0;108130.0;108350.0;3503;1940;1563;377;132817.0;225.0;37170.0;-129.0;3740.0;46.0;46.0;39.0;29244.0;247.0;62663.0;61.0
2022-08-16 10:50:00;108330.0;108690.0;108280.0;108610.0;2012;1278;734;544;132846.0;29.0;37222.0;52.0;3765.0;25.0;47.0;38.0;29201.0;-43.0;62658.0;-5.0
2022-08-16 10:55:00;108590.0;108780.0;108580.0;108700.0;2266;1177;1089;88;133254.0;408.0;37127.0;-95.0;3777.0;12.0;46.0;39.0;29500.0;299.0;62850.0;192.0
2022-08-16 11:00:00;108690.0;108880.0;108610.0;108630.0;2216;1029;1187;-158;134026.0;772.0;37119.0;-8.0;4099.0;322.0;49.0;35.0;29894.0;394.0;62914.0;64.0
2022-08-16 11:05:00;108620.0;108680.0;107720.0;107900.0;6261;2688;3573;-885;134033.0;7.0;37468.0;349.0;4122.0;23.0;49.0;35.0;29543.0;-351.0;62900.0;-14.0
2022-08-16 11:10:00;107900.0;108160.0;107880.0;108040.0;1094;624;470;154;134038.0;5.0;37519.0;51.0;4117.0;-5.0;49.0;35.0;29500.0;-43.0;62902.0;2.0
2022-08-16 11:15:00;108050.0;108220.0;108030.0;108120.0;1216;681;535;146;134086.0;48.0;37657.0;138.0;4088.0;-29.0;48.0;35.0;29386.0;-114.0;62955.0;53.0
2022-08-16 11:20:00;108120.0;108440.0;108120.0;108200.0;1559;852;707;145;134296.0;210.0;37586.0;-71.0;3961.0;-127.0;45.0;38.0;29562.0;176.0;63187.0;232.0
2022-08-16 11:25:00;108190.0;108490.0;108140.0;108470.0;864;565;299;266;134426.0;130.0;37628.0;42.0;3825.0;-136.0;45.0;38.0;29585.0;23.0;63388.0;201.0
2022-08-16 11:30:00;108460.0;108650.0;108440.0;108510.0;1016;541;475;66;134640.0;214.0;37639.0;11.0;3817.0;-8.0;49.0;34.0;29681.0;96.0;63503.0;115.0
2022-08-16 11:35:00;108510.0;108610.0;108310.0;108440.0;835;391;444;-53;134726.0;86.0;37652.0;13.0;3828.0;11.0;46.0;38.0;29711.0;30.0;63535.0;32.0
2022-08-16 11:40:00;108420.0;108470.0;108180.0;108250.0;732;271;461;-190;134726.0;0.0;37658.0;6.0;3825.0;-3.0;48.0;35.0;29705.0;-6.0;63538.0;3.0
2022-08-16 11:45:00;108240.0;108590.0;108150.0;108240.0;1264;678;586;92;134668.0;-58.0;37660.0;2.0;3801.0;-24.0;47.0;37.0;29674.0;-31.0;63533.0;-5.0
2022-08-16 11:50:00;108260.0;108430.0;108140.0;108340.0;1018;504;514;-10;134824.0;156.0;37685.0;25.0;3747.0;-54.0;48.0;35.0;29727.0;53.0;63665.0;132.0
2022-08-16 11:55:00;108350.0;108440.0;108200.0;108210.0;539;242;297;-55;134850.0;26.0;37708.0;23.0;3749.0;2.0;48.0;35.0;29716.0;-11.0;63677.0;12.0
2022-08-16 12:00:00;108240.0;108420.0;108140.0;108350.0;774;422;352;70;135024.0;174.0;37736.0;28.0;3738.0;-11.0;46.0;35.0;29776.0;60.0;63774.0;97.0
2022-08-16 12:05:00;108380.0;108400.0;108060.0;108200.0;1016;384;632;-248;134960.0;-64.0;37767.0;31.0;3706.0;-32.0;49.0;36.0;29713.0;-63.0;63774.0;0.0
2022-08-16 12:10:00;108190.0;108300.0;108050.0;108130.0;1080;504;576;-72;134912.0;-48.0;37811.0;44.0;3637.0;-69.0;49.0;34.0;29645.0;-68.0;63819.0;45.0
2022-08-16 12:15:00;108130.0;108260.0;107960.0;108190.0;1256;475;781;-306;135154.0;242.0;37978.0;167.0;3796.0;159.0;49.0;33.0;29599.0;-46.0;63781.0;-38.0
2022-08-16 12:20:00;108180.0;108300.0;108130.0;108150.0;374;202;172;30;135142.0;-12.0;37961.0;-17.0;3810.0;14.0;47.0;35.0;29610.0;11.0;63761.0;-20.0
2022-08-16 12:25:00;108190.0;108260.0;108070.0;108250.0;355;182;173;9;135140.0;-2.0;37924.0;-37.0;3798.0;-12.0;48.0;34.0;29646.0;36.0;63772.0;11.0
2022-08-16 12:30:00;108240.0;108360.0;108130.0;108290.0;662;451;211;240;135100.0;-40.0;37926.0;2.0;3829.0;31.0;50.0;36.0;29624.0;-22.0;63721.0;-51.0
2022-08-16 12:35:00;108280.0;108560.0;108250.0;108520.0;1054;811;243;568;135304.0;204.0;37860.0;-66.0;3831.0;2.0;46.0;38.0;29795.0;171.0;63818.0;97.0
2022-08-16 12:40:00;108540.0;109000.0;108500.0;108770.0;3432;2077;1355;722;136570.0;1266.0;37797.0;-63.0;4373.0;542.0;49.0;35.0;30488.0;693.0;63912.0;94.0
2022-08-16 12:45:00;108770.0;108780.0;108580.0;108640.0;669;201;468;-267;136764.0;194.0;37833.0;36.0;4333.0;-40.0;49.0;35.0;30549.0;61.0;64049.0;137.0
2022-08-16 12:50:00;108650.0;108930.0;108620.0;108840.0;868;501;367;134;136938.0;174.0;37829.0;-4.0;4325.0;-8.0;49.0;34.0;30640.0;91.0;64144.0;95.0
2022-08-16 12:55:00;108860.0;108930.0;108780.0;108820.0;425;162;263;-101;137250.0;312.0;37874.0;45.0;4350.0;25.0;46.0;38.0;30751.0;111.0;64275.0;131.0
2022-08-16 13:00:00;108810.0;109000.0;108810.0;108940.0;926;512;414;98;137528.0;278.0;37988.0;114.0;4399.0;49.0;48.0;38.0;30776.0;25.0;64365.0;90.0
2022-08-16 13:05:00;108930.0;109100.0;108700.0;108810.0;2175;1157;1018;139;137700.0;172.0;38127.0;139.0;4306.0;-93.0;50.0;32.0;30723.0;-53.0;64544.0;179.0
2022-08-16 13:10:00;108810.0;109140.0;108740.0;109030.0;1273;796;477;319;138146.0;446.0;38193.0;66.0;4338.0;32.0;50.0;33.0;30880.0;157.0;64735.0;191.0
2022-08-16 13:15:00;109030.0;109110.0;108710.0;108730.0;1261;459;802;-343;138566.0;420.0;38268.0;75.0;4432.0;94.0;46.0;37.0;31015.0;135.0;64851.0;116.0
2022-08-16 13:20:00;108750.0;108930.0;108720.0;108870.0;410;199;211;-12;138678.0;112.0;38371.0;103.0;4409.0;-23.0;46.0;39.0;30968.0;-47.0;64930.0;79.0
2022-08-16 13:25:00;108860.0;109060.0;108790.0;109010.0;766;425;341;84;138922.0;244.0;38445.0;74.0;4400.0;-9.0;48.0;37.0;31016.0;48.0;65061.0;131.0
2022-08-16 13:30:00;109010.0;109190.0;108940.0;109170.0;902;554;348;206;139150.0;228.0;38428.0;-17.0;4440.0;40.0;47.0;41.0;31147.0;131.0;65135.0;74.0
2022-08-16 13:35:00;109160.0;109220.0;109000.0;109090.0;732;352;380;-28;139510.0;360.0;38443.0;15.0;4415.0;-25.0;49.0;38.0;31312.0;165.0;65340.0;205.0
2022-08-16 13:40:00;109090.0;109140.0;108930.0;108980.0;611;222;389;-167;139634.0;124.0;38483.0;40.0;4406.0;-9.0;51.0;36.0;31334.0;22.0;65411.0;71.0
2022-08-16 13:45:00;108980.0;109130.0;108960.0;109020.0;366;202;164;38;139746.0;112.0;38513.0;30.0;4407.0;1.0;51.0;36.0;31360.0;26.0;65466.0;55.0
2022-08-16 13:50:00;109030.0;109080.0;108930.0;109060.0;527;248;279;-31;140028.0;282.0;38528.0;15.0;4421.0;14.0;50.0;38.0;31486.0;126.0;65593.0;127.0
2022-08-16 13:55:00;109060.0;109140.0;108990.0;109010.0;493;262;231;31;139872.0;-156.0;38546.0;18.0;4429.0;8.0;48.0;38.0;31390.0;-96.0;65507.0;-86.0
2022-08-16 14:05:00;109020.0;109350.0;109020.0;109260.0;1808;1181;627;554;139616.0;-256.0;38552.0;6.0;3903.0;-526.0;48.0;38.0;31256.0;-134.0;65905.0;398.0
2022-08-16 14:10:00;109280.0;109470.0;109240.0;109370.0;1145;659;486;173;139381.0;-235.0;38504.0;-48.0;3726.0;-177.0;47.0;40.0;31186.0;-70.0;65965.0;60.0
2022-08-16 14:15:00;109380.0;109590.0;109360.0;109450.0;1411;900;511;389;139816.0;435.0;38542.0;38.0;3715.0;-11.0;53.0;37.0;31366.0;180.0;66193.0;228.0
2022-08-16 14:20:00;109420.0;109450.0;109230.0;109280.0;518;161;357;-196;139908.0;92.0;38517.0;-25.0;3709.0;-6.0;54.0;36.0;31437.0;71.0;66245.0;52.0
2022-08-16 14:25:00;109290.0;109290.0;108740.0;108770.0;1923;562;1361;-799;139947.0;39.0;38601.0;84.0;3736.0;27.0;51.0;37.0;31372.0;-65.0;66238.0;-7.0
2022-08-16 14:30:00;108760.0;108970.0;108740.0;108970.0;842;489;353;136;139924.0;-23.0;38603.0;2.0;3685.0;-51.0;51.0;36.0;31359.0;-13.0;66277.0;39.0
2022-08-16 14:35:00;108970.0;108970.0;108800.0;108890.0;397;130;267;-137;139943.0;19.0;38572.0;-31.0;3685.0;0.0;50.0;38.0;31399.0;40.0;66287.0;10.0
2022-08-16 14:40:00;108910.0;108950.0;108840.0;108850.0;374;169;205;-36;139978.0;35.0;38611.0;39.0;3676.0;-9.0;52.0;35.0;31378.0;-21.0;66313.0;26.0
2022-08-16 14:45:00;108850.0;108900.0;108510.0;108540.0;1443;467;976;-509;140154.0;176.0;38762.0;151.0;3727.0;51.0;48.0;39.0;31315.0;-63.0;66350.0;37.0
2022-08-16 14:50:00;108530.0;108590.0;108390.0;108560.0;1222;568;654;-86;140170.0;16.0;38880.0;118.0;3684.0;-43.0;51.0;37.0;31205.0;-110.0;66401.0;51.0
2022-08-16 14:55:00;108550.0;108570.0;108330.0;108410.0;974;387;587;-200;140414.0;244.0;38929.0;49.0;3691.0;7.0;50.0;37.0;31277.0;72.0;66517.0;116.0
2022-08-16 15:00:00;108410.0;108700.0;108390.0;108620.0;798;538;260;278;140344.0;-70.0;38968.0;39.0;3686.0;-5.0;50.0;38.0;31204.0;-73.0;66486.0;-31.0
2022-08-16 15:05:00;108630.0;108640.0;108510.0;108610.0;353;146;207;-61;140538.0;194.0;39007.0;39.0;3669.0;-17.0;52.0;36.0;31262.0;58.0;66600.0;114.0
2022-08-16 15:10:00;108590.0;108590.0;108230.0;108430.0;1328;657;671;-14;140520.0;-18.0;38979.0;-28.0;3710.0;41.0;47.0;40.0;31281.0;19.0;66550.0;-50.0
2022-08-16 15:15:00;108430.0;108510.0;108310.0;108500.0;652;322;330;-8;140550.0;30.0;38995.0;16.0;3682.0;-28.0;49.0;36.0;31280.0;-1.0;66593.0;43.0
2022-08-16 15:20:00;108500.0;108680.0;108440.0;108550.0;755;455;300;155;140390.0;-160.0;38998.0;3.0;3702.0;20.0;47.0;38.0;31197.0;-83.0;66493.0;-100.0
2022-08-16 15:25:00;108530.0;108920.0;108530.0;108850.0;1288;880;408;472;140158.0;-232.0;38960.0;-38.0;3672.0;-30.0;48.0;37.0;31119.0;-78.0;66407.0;-86.0
2022-08-16 15:30:00;108840.0;108890.0;108680.0;108730.0;405;146;259;-113;140134.0;-24.0;38978.0;18.0;3658.0;-14.0;50.0;35.0;31089.0;-30.0;66409.0;2.0
2022-08-16 15:35:00;108730.0;109090.0;108730.0;109000.0;857;579;278;301;140020.0;-114.0;38954.0;-24.0;3658.0;0.0;51.0;35.0;31056.0;-33.0;66352.0;-57.0
2022-08-16 15:40:00;109010.0;109020.0;108820.0;108990.0;422;238;184;54;140152.0;132.0;38932.0;-22.0;3665.0;7.0;49.0;36.0;31144.0;88.0;66411.0;59.0
2022-08-16 15:45:00;108990.0;109040.0;108810.0;108870.0;583;204;379;-175;140098.0;-54.0;38927.0;-5.0;3660.0;-5.0;51.0;34.0;31122.0;-22.0;66389.0;-22.0
2022-08-16 15:50:00;108860.0;108980.0;108810.0;108950.0;472;252;220;32;140162.0;64.0;38928.0;1.0;3663.0;3.0;49.0;35.0;31153.0;31.0;66418.0;29.0
2022-08-16 15:55:00;108960.0;109070.0;108820.0;109060.0;544;283;261;22;140250.0;88.0;38954.0;26.0;3680.0;17.0;47.0;37.0;31171.0;18.0;66445.0;27.0
2022-08-16 16:00:00;109060.0;109300.0;109010.0;109140.0;1377;765;612;153;140358.0;108.0;39000.0;46.0;3799.0;119.0;51.0;36.0;31179.0;8.0;66380.0;-65.0
2022-08-16 16:05:00;109140.0;109200.0;108800.0;108810.0;1101;314;787;-473;140524.0;166.0;38993.0;-7.0;3900.0;101.0;50.0;35.0;31269.0;90.0;66362.0;-18.0
2022-08-16 16:10:00;108810.0;109130.0;108620.0;109050.0;1689;848;841;7;140838.0;314.0;39154.0;161.0;3923.0;23.0;50.0;37.0;31265.0;-4.0;66496.0;134.0
2022-08-16 16:15:00;109050.0;109170.0;108930.0;109070.0;752;419;333;86;141090.0;252.0;39179.0;25.0;3935.0;12.0;49.0;38.0;31366.0;101.0;66610.0;114.0
2022-08-16 16:20:00;109060.0;109090.0;108870.0;109090.0;438;201;237;-36;141220.0;130.0;39213.0;34.0;3927.0;-8.0;49.0;36.0;31397.0;31.0;66683.0;73.0
2022-08-16 16:25:00;109090.0;109160.0;108870.0;109050.0;692;330;362;-32;141186.0;-34.0;39227.0;14.0;3959.0;32.0;49.0;38.0;31366.0;-31.0;66634.0;-49.0
2022-08-16 16:30:00;109050.0;109100.0;108890.0;109100.0;909;458;451;7;141256.0;70.0;39275.0;48.0;3948.0;-11.0;48.0;38.0;31353.0;-13.0;66680.0;46.0
2022-08-16 16:35:00;109100.0;109400.0;109100.0;109300.0;1084;750;334;416;141482.0;226.0;39330.0;55.0;3933.0;-15.0;52.0;35.0;31411.0;58.0;66808.0;128.0
2022-08-16 16:40:00;109300.0;109500.0;109300.0;109330.0;894;549;345;204;141646.0;164.0;39317.0;-13.0;3971.0;38.0;48.0;39.0;31506.0;95.0;66852.0;44.0
2022-08-16 16:45:00;109330.0;109730.0;109280.0;109580.0;1688;1103;585;518;141757.0;111.0;39290.0;-27.0;3977.0;6.0;50.0;37.0;31589.0;83.0;66901.0;49.0
2022-08-16 16:50:00;109580.0;109630.0;109430.0;109530.0;595;287;308;-21;141744.0;-13.0;39280.0;-10.0;3972.0;-5.0;49.0;36.0;31592.0;3.0;66900.0;-1.0
2022-08-16 16:55:00;109540.0;109620.0;109370.0;109490.0;440;175;265;-90;141690.0;-54.0;39289.0;9.0;3951.0;-21.0;50.0;36.0;31556.0;-36.0;66894.0;-6.0
2022-08-16 17:00:00;109500.0;109500.0;109320.0;109360.0;466;165;301;-136;141712.0;22.0;39260.0;-29.0;3962.0;11.0;50.0;35.0;31596.0;40.0;66894.0;0.0
2022-08-16 17:05:00;109350.0;109420.0;109250.0;109360.0;486;208;278;-70;141630.0;-82.0;39282.0;22.0;3960.0;-2.0;52.0;35.0;31533.0;-63.0;66855.0;-39.0
2022-08-16 17:10:00;109370.0;109390.0;108930.0;108970.0;1470;477;993;-516;141364.0;-266.0;39374.0;92.0;3937.0;-23.0;51.0;36.0;31308.0;-225.0;66745.0;-110.0
2022-08-16 17:15:00;108970.0;109090.0;108840.0;108910.0;1328;626;702;-76;141218.0;-146.0;39411.0;37.0;3945.0;8.0;50.0;37.0;31198.0;-110.0;66664.0;-81.0
2022-08-16 17:20:00;108900.0;109220.0;108900.0;109060.0;711;387;324;63;141026.0;-192.0;39397.0;-14.0;3943.0;-2.0;52.0;37.0;31116.0;-82.0;66570.0;-94.0
2022-08-16 17:25:00;109070.0;109130.0;109010.0;109020.0;226;80;146;-66;141108.0;82.0;39390.0;-7.0;3949.0;6.0;49.0;38.0;31164.0;48.0;66605.0;35.0
2022-08-16 17:30:00;109020.0;109180.0;109020.0;109150.0;259;145;114;31;141124.0;16.0;39412.0;22.0;3931.0;-18.0;52.0;36.0;31150.0;-14.0;66631.0;26.0
2022-08-16 17:35:00;109120.0;109270.0;109100.0;109180.0;465;312;153;159;141162.0;38.0;39511.0;99.0;3943.0;12.0;50.0;39.0;31070.0;-80.0;66638.0;7.0
2022-08-16 17:40:00;109160.0;109160.0;108850.0;109020.0;963;343;620;-277;141308.0;146.0;39689.0;178.0;3968.0;25.0;50.0;37.0;30965.0;-105.0;66686.0;48.0
2022-08-16 17:45:00;109020.0;109090.0;108960.0;109070.0;445;247;198;49;141434.0;126.0;39684.0;-5.0;3986.0;18.0;50.0;38.0;31033.0;68.0;66731.0;45.0
2022-08-16 17:50:00;109080.0;109530.0;109050.0;109500.0;1058;723;335;388;141420.0;-14.0;39673.0;-11.0;3950.0;-36.0;50.0;36.0;31037.0;4.0;66760.0;29.0
2022-08-16 17:55:00;109490.0;109810.0;109470.0;109770.0;2031;1163;868;295;141958.0;538.0;39646.0;-27.0;3904.0;-46.0;52.0;35.0;31333.0;296.0;67075.0;315.0
2022-08-16 18:00:00;109770.0;109850.0;109540.0;109660.0;1298;605;693;-88;142048.0;90.0;39644.0;-2.0;3931.0;27.0;50.0;37.0;31380.0;47.0;67093.0;18.0
2022-08-16 18:05:00;109660.0;109780.0;109560.0;109750.0;825;441;384;57;142276.0;228.0;39765.0;121.0;3902.0;-29.0;53.0;34.0;31373.0;-7.0;67236.0;143.0
2022-08-16 18:10:00;109750.0;109890.0;109670.0;109840.0;922;565;357;208;142350.0;74.0;39753.0;-12.0;3960.0;58.0;50.0;38.0;31422.0;49.0;67215.0;-21.0
2022-08-16 18:15:00;109850.0;109970.0;109790.0;109870.0;869;501;368;133;142554.0;204.0;39872.0;119.0;3958.0;-2.0;50.0;39.0;31405.0;-17.0;67319.0;104.0
2022-08-16 18:20:00;109880.0;109980.0;109810.0;109980.0;621;410;211;199;142792.0;238.0;40034.0;162.0;3947.0;-11.0;53.0;36.0;31362.0;-43.0;67449.0;130.0
2022-08-16 18:25:00;109980.0;110190.0;109910.0;110130.0;1955;1156;799;357;142996.0;204.0;40112.0;78.0;3954.0;7.0;54.0;34.0;31386.0;24.0;67544.0;95.0
2022-08-16 18:30:00;110120.0;110150.0;109940.0;110080.0;1085;473;612;-139;143562.0;566.0;40310.0;198.0;3983.0;29.0;51.0;36.0;31471.0;85.0;67798.0;254.0
2022-08-16 18:35:00;110060.0;110320.0;110030.0;110300.0;1133;586;547;39;144092.0;530.0;40292.0;-18.0;4013.0;30.0;49.0;37.0;31754.0;283.0;68033.0;235.0
2022-08-16 18:40:00;110280.0;110350.0;110100.0;110180.0;1327;501;826;-325;144432.0;340.0;40269.0;-23.0;4022.0;9.0;49.0;36.0;31947.0;193.0;68194.0;161.0
2022-08-16 18:45:00;110160.0;110480.0;110120.0;110380.0;503;324;179;145;144432.0;0.0;40269.0;0.0;4022.0;0.0;49.0;36.0;31947.0;0.0;68194.0;0.0
2022-08-16 19:05:00;110320.0;110490.0;109890.0;109980.0;1093;395;698;-303;144842.0;410.0;40463.0;194.0;4458.0;436.0;51.0;36.0;31958.0;11.0;67963.0;-231.0
2022-08-16 19:10:00;110000.0;110120.0;109920.0;110030.0;262;110;152;-42;144752.0;-90.0;40458.0;-5.0;4472.0;14.0;48.0;37.0;31918.0;-40.0;67904.0;-59.0
2022-08-16 19:15:00;110070.0;110220.0;110050.0;110110.0;146;94;52;42;144752.0;0.0;40458.0;0.0;4472.0;0.0;48.0;37.0;31918.0;0.0;67904.0;0.0
2022-08-16 19:20:00;110090.0;110180.0;110090.0;110140.0;39;13;26;-13;144726.0;-26.0;40443.0;-15.0;4472.0;0.0;48.0;37.0;31920.0;2.0;67891.0;-13.0
2022-08-16 19:25:00;110120.0;110160.0;110090.0;110160.0;73;48;25;23;144706.0;-20.0;40440.0;-3.0;4471.0;-1.0;48.0;37.0;31913.0;-7.0;67882.0;-9.0
2022-08-16 19:30:00;110130.0;110130.0;110000.0;110020.0;127;14;113;-99;144778.0;72.0;40441.0;1.0;4503.0;32.0;48.0;36.0;31948.0;35.0;67886.0;4.0
2022-08-16 19:35:00;110000.0;110020.0;109900.0;109900.0;164;28;136;-108;144748.0;-30.0;40439.0;-2.0;4499.0;-4.0;48.0;37.0;31935.0;-13.0;67875.0;-11.0
2022-08-16 19:40:00;109910.0;109950.0;109870.0;109890.0;156;31;125;-94;144714.0;-34.0;40439.0;0.0;4486.0;-13.0;48.0;38.0;31918.0;-17.0;67871.0;-4.0
2022-08-16 19:45:00;109900.0;109900.0;109830.0;109860.0;108;49;59;-10;144690.0;-24.0;40437.0;-2.0;4470.0;-16.0;48.0;36.0;31908.0;-10.0;67875.0;4.0
2022-08-16 19:50:00;109870.0;109890.0;109860.0;109890.0;48;19;29;-10;144692.0;2.0;40437.0;0.0;4470.0;0.0;48.0;36.0;31909.0;1.0;67876.0;1.0
2022-08-16 19:55:00;109890.0;109900.0;109860.0;109880.0;49;29;20;9;144670.0;-22.0;40438.0;1.0;4471.0;1.0;49.0;37.0;31897.0;-12.0;67864.0;-12.0
2022-08-16 20:00:00;109870.0;109890.0;109840.0;109860.0;116;73;43;30;144580.0;-90.0;40435.0;-3.0;4440.0;-31.0;48.0;36.0;31855.0;-42.0;67850.0;-14.0
2022-08-16 20:05:00;109880.0;109980.0;109880.0;109980.0;66;48;18;30;144522.0;-58.0;40432.0;-3.0;4440.0;0.0;48.0;36.0;31829.0;-26.0;67821.0;-29.0
2022-08-16 20:10:00;109970.0;109980.0;109860.0;109920.0;82;24;58;-34;144590.0;68.0;40434.0;2.0;4481.0;41.0;48.0;36.0;31861.0;32.0;67814.0;-7.0
2022-08-16 20:15:00;109920.0;109980.0;109890.0;109910.0;47;28;19;9;144572.0;-18.0;40432.0;-2.0;4481.0;0.0;48.0;36.0;31854.0;-7.0;67805.0;-9.0
2022-08-16 20:20:00;109910.0;109930.0;109860.0;109930.0;32;8;24;-16;144566.0;-6.0;40435.0;3.0;4481.0;0.0;48.0;36.0;31848.0;-6.0;67802.0;-3.0
2022-08-16 20:25:00;109940.0;110170.0;109920.0;110130.0;251;187;64;123;144446.0;-120.0;40431.0;-4.0;4479.0;-2.0;47.0;37.0;31792.0;-56.0;67744.0;-58.0
2022-08-16 20:30:00;110120.0;110230.0;110030.0;110050.0;167;42;125;-83;144566.0;120.0;40432.0;1.0;4472.0;-7.0;48.0;35.0;31851.0;59.0;67811.0;67.0
2022-08-16 20:35:00;110060.0;110100.0;110010.0;110030.0;94;50;44;6;144556.0;-10.0;40448.0;16.0;4472.0;0.0;49.0;35.0;31830.0;-21.0;67806.0;-5.0
2022-08-16 20:40:00;110010.0;110060.0;109930.0;110010.0;87;22;65;-43;144532.0;-24.0;40451.0;3.0;4472.0;0.0;49.0;35.0;31815.0;-15.0;67794.0;-12.0
2022-08-16 20:45:00;110030.0;110050.0;110000.0;110040.0;15;13;2;11;144522.0;-10.0;40451.0;0.0;4472.0;0.0;49.0;35.0;31810.0;-5.0;67789.0;-5.0
2022-08-16 20:50:00;110030.0;110030.0;109980.0;110020.0;11;1;10;-9;144532.0;10.0;40451.0;0.0;4472.0;0.0;49.0;35.0;31815.0;5.0;67794.0;5.0
2022-08-16 20:55:00;110020.0;110020.0;109900.0;110000.0;138;30;108;-78;144408.0;-124.0;40456.0;5.0;4472.0;0.0;49.0;35.0;31748.0;-67.0;67732.0;-62.0
2022-08-16 21:00:00;110000.0;110000.0;109900.0;109900.0;52;3;49;-46;144402.0;-6.0;40461.0;5.0;4471.0;-1.0;50.0;34.0;31740.0;-8.0;67730.0;-2.0
2022-08-16 21:05:00;109900.0;109980.0;109900.0;109940.0;100;22;78;-56;144352.0;-50.0;40455.0;-6.0;4472.0;1.0;49.0;35.0;31721.0;-19.0;67704.0;-26.0
2022-08-16 21:10:00;109940.0;109950.0;109840.0;109840.0;116;26;90;-64;144330.0;-22.0;40448.0;-7.0;4472.0;0.0;49.0;35.0;31717.0;-4.0;67693.0;-11.0
2022-08-16 21:15:00;109850.0;110060.0;109840.0;109850.0;311;223;88;135;144358.0;28.0;40443.0;-5.0;4448.0;-24.0;48.0;35.0;31736.0;19.0;67731.0;38.0
2022-08-16 21:20:00;109900.0;109970.0;109840.0;109900.0;83;48;35;13;144384.0;26.0;40445.0;2.0;4451.0;3.0;48.0;35.0;31747.0;11.0;67741.0;10.0
2022-08-16 21:25:00;109860.0;109900.0;109840.0;109890.0;46;31;15;16;144334.0;-50.0;40445.0;0.0;4424.0;-27.0;48.0;35.0;31722.0;-25.0;67743.0;2.0
2022-08-16 21:30:00;109890.0;109940.0;109840.0;109840.0;84;44;40;4;144348.0;14.0;40445.0;0.0;4438.0;14.0;48.0;34.0;31729.0;7.0;67736.0;-7.0
2022-08-16 21:35:00;109840.0;109970.0;109820.0;109900.0;181;67;114;-47;144244.0;-104.0;40440.0;-5.0;4463.0;25.0;48.0;35.0;31682.0;-47.0;67659.0;-77.0
2022-08-16 21:40:00;109870.0;109910.0;109860.0;109910.0;14;7;7;0;144244.0;0.0;40440.0;0.0;4462.0;-1.0;48.0;35.0;31682.0;0.0;67660.0;1.0
2022-08-16 21:45:00;109890.0;109900.0;109850.0;109880.0;46;12;34;-22;144210.0;-34.0;40439.0;-1.0;4454.0;-8.0;48.0;35.0;31666.0;-16.0;67651.0;-9.0
2022-08-16 21:50:00;109890.0;110010.0;109890.0;110000.0;56;52;4;48;144198.0;-12.0;40435.0;-4.0;4454.0;0.0;48.0;35.0;31664.0;-2.0;67645.0;-6.0
2022-08-16 21:55:00;110020.0;110140.0;110020.0;110110.0;152;122;30;92;144066.0;-132.0;40429.0;-6.0;4457.0;3.0;47.0;36.0;31604.0;-60.0;67576.0;-69.0
2022-08-16 22:00:00;110090.0;110110.0;109980.0;109990.0;50;9;41;-32;144022.0;-44.0;40429.0;0.0;4455.0;-2.0;47.0;36.0;31582.0;-22.0;67556.0;-20.0
2022-08-16 22:05:00;109980.0;110010.0;109820.0;109920.0;157;46;111;-65;144004.0;-18.0;40442.0;13.0;4427.0;-28.0;49.0;34.0;31560.0;-22.0;67575.0;19.0
