Trade_Time;yurl_l;yurl_s;yurl_l_num;yurl_s_num;fiz_l;fiz_s;fiz_l_num;fiz_s_num
2022-08-03 13:20:00;38697;4203;48;33;30003;64497;2638;4563
2022-08-03 13:25:00;38701;4187;48;32;30008;64522;2650;4547
2022-08-03 13:30:00;38757;4186;50;31;30009;64580;2649;4547
2022-08-03 13:35:00;38790;4190;48;33;29969;64569;2635;4546
2022-08-03 13:40:00;38799;4233;50;32;29941;64507;2629;4536
2022-08-03 13:45:00;38792;4195;49;32;29975;64572;2621;4550
2022-08-03 13:50:00;38735;4184;50;31;29954;64505;2625;4550
2022-08-03 13:55:00;38675;4189;48;33;29794;64280;2586;4546
2022-08-03 14:00:00;38675;4189;48;33;29794;64280;2586;4546
2022-08-03 14:05:00;38692;4187;49;34;29863;64368;2593;4550
2022-08-03 14:10:00;38736;4156;50;33;29643;64223;2614;4528
2022-08-03 14:15:00;38929;4085;48;32;29378;64222;2612;4519
2022-08-03 14:20:00;38697;4116;46;34;29246;63826;2638;4480
2022-08-03 14:25:00;38731;4119;45;34;29213;63825;2644;4475
2022-08-03 14:30:00;38737;4088;49;31;29183;63832;2639;4476
2022-08-03 14:35:00;38759;4090;47;32;29142;63811;2636;4481
2022-08-03 14:40:00;38755;4111;46;31;29120;63764;2636;4478
2022-08-03 14:45:00;38789;4117;47;32;29133;63805;2647;4483
2022-08-03 14:50:00;38785;4108;47;31;29179;63856;2649;4493
2022-08-03 14:55:00;38791;4108;47;31;29196;63879;2648;4489
2022-08-03 15:00:00;38793;4132;44;34;29199;63860;2641;4481
2022-08-03 15:05:00;38820;4097;48;31;29163;63886;2639;4481
2022-08-03 15:10:00;38783;4123;44;34;29151;63811;2636;4474
2022-08-03 15:15:00;38788;4092;46;31;29003;63699;2630;4460
2022-08-03 15:20:00;38661;4151;43;34;29157;63667;2667;4462
2022-08-03 15:25:00;38668;4117;46;31;29323;63874;2680;4462
2022-08-03 15:30:00;38619;4129;46;32;29303;63793;2687;4452
2022-08-03 15:35:00;38580;4113;48;30;29349;63816;2706;4448
2022-08-03 15:40:00;38561;4121;45;33;29336;63776;2695;4451
2022-08-03 15:45:00;38487;4114;47;31;29367;63740;2707;4458
2022-08-03 15:50:00;38327;4124;47;31;29438;63641;2715;4470
2022-08-03 15:55:00;38265;4137;45;33;29552;63680;2721;4472
2022-08-03 16:00:00;38181;4146;44;34;29632;63667;2725;4464
2022-08-03 16:05:00;38194;4108;46;31;29610;63696;2712;4486
2022-08-03 16:10:00;38191;4107;46;30;29616;63700;2713;4472
2022-08-03 16:15:00;38146;4108;45;31;29666;63704;2723;4472
2022-08-03 16:20:00;38146;4120;43;33;29673;63699;2720;4472
2022-08-03 16:25:00;38161;4118;44;32;29663;63706;2720;4470
2022-08-03 16:30:00;38162;4117;44;32;29699;63744;2728;4473
2022-08-03 16:35:00;38156;4112;44;31;29701;63745;2723;4470
2022-08-03 16:40:00;38215;4070;45;33;29440;63589;2670;4454
2022-08-03 16:45:00;38290;4021;43;35;29353;63622;2618;4449
2022-08-03 16:50:00;38301;4038;42;37;29318;63581;2618;4456
2022-08-03 16:55:00;38278;4027;42;37;29253;63504;2604;4453
2022-08-03 17:00:00;38193;3993;43;36;29267;63467;2605;4479
2022-08-03 17:05:00;38076;3901;46;33;29177;63352;2623;4446
2022-08-03 17:10:00;37981;3914;44;34;29144;63211;2620;4442
2022-08-03 17:15:00;37832;3899;44;33;29161;63094;2625;4433
2022-08-03 17:20:00;37687;3890;44;36;29141;62938;2595;4436
2022-08-03 17:25:00;37996;3917;44;35;28867;62946;2540;4461
2022-08-03 17:30:00;38101;3877;47;32;28863;63087;2565;4450
2022-08-03 17:35:00;38173;3885;46;34;28987;63275;2558;4450
2022-08-03 17:40:00;38051;3883;45;35;29114;63282;2561;4426
2022-08-03 17:45:00;38042;3866;48;32;29168;63344;2575;4423
2022-08-03 17:50:00;37982;3894;42;38;29098;63186;2554;4419
2022-08-03 17:55:00;37945;3901;41;39;29117;63161;2567;4415
2022-08-03 18:00:00;37951;3888;41;39;28912;62975;2581;4395
2022-08-03 18:05:00;37975;3922;35;43;28802;62855;2588;4377
2022-08-03 18:10:00;37920;3906;36;41;28624;62638;2611;4340
2022-08-03 18:15:00;37923;3869;38;40;28564;62618;2590;4344
2022-08-03 18:20:00;37982;3892;36;44;28580;62670;2591;4357
2022-08-03 18:25:00;38020;3858;38;42;28444;62606;2593;4343
2022-08-03 18:30:00;38093;3878;36;44;28226;62441;2582;4335
2022-08-03 18:35:00;38171;3857;36;43;27892;62206;2582;4322
2022-08-03 18:40:00;38243;3848;36;42;27464;61857;2561;4270
2022-08-04 10:00:00;38234;3815;34;47;27560;61979;2605;4232
2022-08-04 10:05:00;38338;4198;33;52;27362;61502;2628;4244
2022-08-04 10:10:00;38363;4192;36;49;27023;61193;2585;4278
2022-08-04 10:15:00;38441;4107;36;47;27082;61416;2614;4279
2022-08-04 10:20:00;38534;4123;37;47;27083;61494;2634;4294
2022-08-04 10:25:00;38490;4128;35;46;27002;61368;2628;4274
2022-08-04 10:30:00;38515;4151;35;48;27098;61462;2643;4291
2022-08-04 10:35:00;38622;4129;37;46;26991;61474;2629;4303
2022-08-04 10:40:00;38695;4194;32;52;26883;61384;2632;4318
2022-08-04 10:45:00;38940;4219;36;50;26920;61641;2639;4353
2022-08-04 10:50:00;39049;4261;35;52;26901;61689;2615;4389
2022-08-04 10:55:00;39069;4308;34;55;27027;61788;2581;4395
2022-08-04 11:00:00;39129;4295;33;53;26982;61816;2597;4380
2022-08-04 11:05:00;39132;4312;35;51;27029;61849;2630;4363
2022-08-04 11:10:00;39164;4334;34;53;27026;61856;2674;4371
2022-08-04 11:15:00;39046;4312;36;50;27181;61915;2686;4371
2022-08-04 11:20:00;39353;4594;35;53;27314;62073;2618;4387
2022-08-04 11:25:00;39538;4470;39;50;27330;62398;2588;4437
2022-08-04 11:30:00;39454;4026;35;53;27164;62592;2570;4448
2022-08-04 11:35:00;39465;4017;38;52;27197;62644;2581;4459
2022-08-04 11:40:00;39545;4002;39;49;27198;62741;2564;4472
2022-08-04 11:45:00;39630;3999;39;50;27170;62802;2570;4457
2022-08-04 11:50:00;39730;4050;38;52;27179;62859;2570;4485
2022-08-04 11:55:00;39676;4114;36;55;27212;62774;2574;4478
2022-08-04 12:00:00;39664;4093;35;54;27303;62875;2534;4501
2022-08-04 12:05:00;39677;4055;38;51;27375;62997;2537;4509
2022-08-04 12:10:00;39682;4010;36;53;27399;63071;2541;4496
2022-08-04 12:15:00;39801;4061;37;53;27434;63174;2542;4514
2022-08-04 12:20:00;39858;4067;37;54;27412;63203;2535;4535
2022-08-04 12:25:00;39889;3981;36;53;27384;63292;2539;4526
2022-08-04 12:30:00;39911;4006;36;54;27354;63259;2536;4515
2022-08-04 12:35:00;39962;3992;36;54;27312;63282;2548;4506
2022-08-04 12:40:00;39970;3974;37;51;27287;63283;2537;4520
2022-08-04 12:45:00;39982;3959;38;52;27284;63307;2543;4515
2022-08-04 12:50:00;40001;3946;39;51;27286;63338;2542;4520
2022-08-04 12:55:00;40032;3933;41;49;27374;63469;2550;4534
2022-08-04 13:00:00;40031;3934;44;47;27417;63514;2564;4520
2022-08-04 13:05:00;39967;3910;39;50;27536;63588;2580;4498
2022-08-04 13:10:00;39980;3852;43;45;27507;63635;2588;4510
2022-08-04 13:15:00;40007;3866;48;44;27353;63494;2590;4493
2022-08-04 13:20:00;40025;3898;44;46;27316;63444;2586;4495
2022-08-04 13:25:00;40030;3840;47;43;27241;63431;2575;4501
2022-08-04 13:30:00;40152;3847;46;45;27160;63465;2571;4503
2022-08-04 13:35:00;40130;3858;45;47;27169;63442;2571;4509
2022-08-04 13:40:00;40126;3857;46;46;27151;63420;2565;4508
2022-08-04 13:45:00;40107;3851;46;46;27131;63387;2553;4517
2022-08-04 13:50:00;40154;3871;45;44;27432;63715;2533;4505
2022-08-04 13:55:00;40147;3876;44;45;27408;63679;2531;4500
2022-08-04 14:05:00;40142;3958;44;46;27521;63707;2550;4509
2022-08-04 14:10:00;40149;3958;45;45;27468;63659;2546;4500
2022-08-04 14:15:00;40146;3964;44;46;27498;63680;2549;4502
2022-08-04 14:20:00;40131;3877;44;45;27436;63690;2545;4515
2022-08-04 14:25:00;40137;3876;44;44;27383;63644;2549;4518
2022-08-04 14:30:00;40160;3876;45;44;27390;63674;2549;4522
2022-08-04 14:35:00;40219;3876;45;44;27343;63686;2549;4524
2022-08-04 14:40:00;40226;3876;44;45;27406;63756;2556;4521
2022-08-04 14:45:00;40207;3877;45;45;27391;63721;2561;4520
2022-08-04 14:50:00;40220;3881;46;44;27370;63709;2561;4522
2022-08-04 14:55:00;40231;3885;47;44;27476;63822;2554;4535
2022-08-04 15:00:00;40209;3889;45;46;27518;63838;2553;4549
2022-08-04 15:05:00;40210;3886;46;45;27536;63860;2545;4563
2022-08-04 15:10:00;40349;3831;45;47;27439;63957;2548;4540
2022-08-04 15:15:00;40511;3814;47;46;27408;64104;2512;4591
2022-08-04 15:20:00;40556;3804;47;46;27344;64096;2522;4560
2022-08-04 15:25:00;40618;3813;47;46;27380;64185;2529;4570
2022-08-04 15:30:00;40617;3818;47;46;27372;64171;2534;4571
2022-08-04 15:35:00;40625;3834;47;47;27460;64251;2535;4586
2022-08-04 15:40:00;40633;3804;47;46;27444;64273;2531;4582
2022-08-04 15:45:00;40683;3827;45;47;27450;64312;2517;4583
2022-08-04 15:50:00;40706;3828;46;47;27441;64319;2521;4585
2022-08-04 15:55:00;40704;3783;47;46;27381;64302;2517;4587
2022-08-04 16:00:00;40760;3794;46;47;27369;64335;2511;4571
2022-08-04 16:05:00;40773;3778;49;44;27366;64361;2514;4551
2022-08-04 16:10:00;40772;3777;49;44;27397;64392;2518;4556
2022-08-04 16:15:00;40757;3791;47;46;27314;64279;2503;4540
2022-08-04 16:20:00;40775;3779;46;44;27368;64364;2518;4540
2022-08-04 16:25:00;40778;3779;46;44;27364;64363;2516;4542
2022-08-04 16:30:00;40731;3810;45;47;27275;64196;2508;4550
2022-08-04 16:35:00;40741;3858;45;48;27372;64255;2507;4564
2022-08-04 16:40:00;40729;3829;46;46;27296;64196;2503;4579
2022-08-04 16:45:00;40732;3944;43;48;27399;64187;2500;4578
2022-08-04 16:50:00;40736;3918;44;49;27465;64283;2503;4569
2022-08-04 16:55:00;40744;3912;44;49;27454;64286;2507;4554
2022-08-04 17:00:00;40714;3895;44;47;27468;64287;2496;4553
2022-08-04 17:05:00;40739;3872;47;45;27468;64335;2518;4549
2022-08-04 17:10:00;40705;3879;45;47;27555;64381;2517;4556
2022-08-04 17:15:00;40693;3884;45;47;27530;64339;2518;4543
2022-08-04 17:20:00;40711;3888;45;47;27495;64318;2522;4549
2022-08-04 17:25:00;40660;3886;43;47;27530;64305;2523;4545
2022-08-04 17:30:00;40690;3923;40;50;27546;64313;2524;4536
2022-08-04 17:35:00;40682;3960;39;49;27489;64211;2526;4526
2022-08-04 17:40:00;40666;3944;40;47;27388;64110;2532;4521
2022-08-04 17:45:00;40656;3937;39;47;27252;63971;2529;4513
2022-08-04 17:50:00;40626;3944;37;48;27284;63966;2528;4517
2022-08-04 17:55:00;40605;3941;38;48;27226;63892;2523;4504
2022-08-04 18:00:00;40473;3829;38;46;27041;63685;2502;4432
2022-08-04 18:05:00;40473;3826;37;45;26900;63547;2495;4439
2022-08-04 18:10:00;40471;3824;38;47;26899;63546;2512;4433
2022-08-04 18:15:00;40492;3823;37;47;26824;63493;2508;4427
2022-08-04 18:20:00;40484;3830;38;46;26730;63384;2502;4431
2022-08-04 18:25:00;40480;3819;37;45;26715;63393;2497;4428
2022-08-04 18:30:00;40316;3814;41;45;26731;63233;2502;4401
2022-08-04 18:35:00;40383;3825;37;45;26645;63203;2493;4375
2022-08-04 18:40:00;40546;3852;37;46;26392;63086;2467;4371
2022-08-05 10:00:00;40478;4003;38;45;26414;62889;2426;4394
2022-08-05 10:05:00;40724;3976;38;44;26561;63307;2478;4427
2022-08-05 10:10:00;40997;3967;33;48;26913;63945;2503;4456
2022-08-05 10:15:00;40920;4017;39;45;27126;64030;2508;4445
2022-08-05 10:20:00;40934;3957;37;46;27355;64332;2535;4469
2022-08-05 10:25:00;40862;3993;36;48;27450;64317;2544;4511
2022-08-05 10:30:00;41081;3943;40;45;27621;64759;2579;4506
2022-08-05 10:35:00;41308;3993;41;45;27746;65061;2581;4499
2022-08-05 10:40:00;40418;3921;37;48;28286;64783;2614;4491
2022-08-05 10:45:00;40454;3902;39;47;28478;65030;2627;4506
2022-08-05 10:50:00;40470;3896;39;47;28467;65041;2636;4514
2022-08-05 10:55:00;40536;3967;40;47;28637;65206;2643;4564
2022-08-05 11:00:00;40666;4051;39;46;28672;65287;2654;4536
2022-08-05 11:05:00;40681;4142;39;48;28906;65447;2676;4535
2022-08-05 11:10:00;40870;4186;39;49;28898;65582;2679;4546
2022-08-05 11:15:00;41127;4290;41;47;28948;65784;2655;4582
2022-08-05 11:20:00;41229;4643;43;46;29213;65799;2657;4588
2022-08-05 11:25:00;41271;4990;41;49;29398;65679;2705;4554
2022-08-05 11:30:00;41282;5270;42;48;29385;65390;2718;4515
2022-08-05 11:35:00;40574;6008;41;49;30312;64886;2780;4415
2022-08-05 11:40:00;40624;6502;41;50;30314;64436;2802;4349
2022-08-05 11:45:00;40713;6791;41;49;30006;63928;2801;4309
2022-08-05 11:50:00;40808;6841;39;49;29696;63663;2779;4293
2022-08-05 11:55:00;41158;6975;38;51;29656;63839;2781;4321
2022-08-05 12:00:00;41118;7078;38;49;29774;63814;2812;4315
2022-08-05 12:05:00;41131;7086;36;49;29781;63826;2821;4316
2022-08-05 12:10:00;41152;7102;36;51;29847;63900;2833;4313
2022-08-05 12:15:00;41133;7075;42;48;30003;64061;2819;4347
2022-08-05 12:20:00;41024;7142;39;49;30215;64097;2864;4309
2022-08-05 12:25:00;41082;7227;43;48;30259;64114;2880;4321
2022-08-05 12:30:00;41041;7279;40;50;30263;64025;2876;4328
2022-08-05 12:35:00;41058;7406;43;48;30455;64107;2888;4326
2022-08-05 12:40:00;41053;7535;39;49;30524;64042;2894;4324
2022-08-05 12:45:00;41252;7676;40;49;30348;63924;2893;4321
2022-08-05 12:50:00;41230;7813;39;52;30475;63892;2903;4321
2022-08-05 12:55:00;41225;7900;38;50;30414;63739;2909;4305
2022-08-05 13:00:00;41247;7981;40;50;30375;63641;2919;4299
2022-08-05 13:05:00;41231;8051;39;51;30443;63623;2921;4295
2022-08-05 13:10:00;41238;8080;40;48;30466;63624;2924;4296
2022-08-05 13:15:00;41240;8148;39;50;30518;63610;2926;4294
2022-08-05 13:20:00;41266;8133;40;50;30876;64009;2900;4331
2022-08-05 13:25:00;41252;8150;40;50;30885;63987;2910;4326
2022-08-05 13:30:00;41208;8166;38;52;31117;64157;2904;4352
2022-08-05 13:35:00;41212;7940;42;48;31134;64406;2885;4353
2022-08-05 13:40:00;41084;7874;37;53;31134;64344;2876;4370
2022-08-05 13:45:00;40961;7853;38;52;31107;64207;2881;4344
2022-08-05 13:50:00;40937;7867;38;51;31065;64135;2887;4333
2022-08-05 13:55:00;40850;7825;38;50;31018;64043;2890;4325
2022-08-05 14:00:00;40851;7824;38;50;31033;64063;2893;4326
2022-08-05 14:05:00;41126;7811;43;48;31114;64429;2924;4319
2022-08-05 14:10:00;41180;7849;43;47;31248;64579;2923;4333
2022-08-05 14:15:00;41197;7902;41;49;31124;64419;2926;4322
2022-08-05 14:20:00;41256;8108;41;49;31090;64238;2944;4308
2022-08-05 14:25:00;41273;8163;42;48;31086;64196;2943;4296
2022-08-05 14:30:00;41276;8219;44;46;31177;64234;2944;4309
2022-08-05 14:35:00;41232;8271;42;47;31267;64228;2934;4307
2022-08-05 14:40:00;41267;8269;44;46;31281;64279;2945;4297
2022-08-05 14:45:00;41252;8269;43;47;31293;64276;2958;4290
2022-08-05 14:50:00;41280;8321;45;47;31327;64286;2973;4278
2022-08-05 14:55:00;41245;8382;41;50;31274;64137;2978;4272
2022-08-05 15:00:00;41247;8426;42;49;31265;64086;2992;4274
2022-08-05 15:05:00;41168;8449;43;46;31161;63880;2993;4251
2022-08-05 15:10:00;41028;8482;45;45;31140;63686;2997;4229
2022-08-05 15:15:00;40907;8582;43;46;31257;63582;2989;4227
2022-08-05 15:20:00;40965;8520;45;46;31256;63701;2979;4232
2022-08-05 15:25:00;40922;8490;40;48;31333;63766;2976;4242
2022-08-05 15:30:00;40956;8410;42;48;31586;64131;2939;4262
2022-08-05 15:35:00;41297;8216;44;46;31712;64793;2921;4327
2022-08-05 15:40:00;41339;8183;40;51;31703;64859;2921;4332
2022-08-05 15:45:00;41130;7994;43;47;31440;64575;2844;4331
2022-08-05 15:50:00;41145;7963;42;48;31399;64581;2853;4327
2022-08-05 15:55:00;41131;7912;41;48;31290;64509;2844;4329
2022-08-05 16:00:00;41144;7883;44;45;31174;64435;2854;4328
2022-08-05 16:05:00;41086;7875;42;45;31189;64400;2861;4325
2022-08-05 16:10:00;41113;7868;42;46;31309;64554;2847;4350
2022-08-05 16:15:00;41271;7833;45;44;31309;64747;2853;4349
2022-08-05 16:20:00;41270;7840;43;45;31314;64744;2860;4347
2022-08-05 16:25:00;41266;7860;42;46;31231;64637;2860;4344
2022-08-05 16:30:00;41281;7848;44;44;31204;64637;2874;4336
2022-08-05 16:35:00;41258;7846;42;46;31071;64483;2846;4312
2022-08-05 16:40:00;41269;7861;42;45;30862;64270;2823;4277
2022-08-05 16:45:00;41203;7843;43;45;30542;63902;2793;4281
2022-08-05 16:50:00;41032;7853;42;47;30631;63810;2790;4277
2022-08-05 16:55:00;40933;7718;43;45;30406;63621;2772;4258
2022-08-05 17:00:00;40927;7631;42;44;30217;63513;2769;4270
2022-08-05 17:05:00;40918;7627;42;46;30156;63447;2762;4275
2022-08-05 17:10:00;40904;7605;44;44;30112;63411;2760;4272
2022-08-05 17:15:00;40890;7677;42;48;30192;63405;2765;4269
2022-08-05 17:20:00;40876;7629;43;48;30150;63397;2758;4270
2022-08-05 17:25:00;40877;7550;42;46;30114;63441;2728;4267
2022-08-05 17:30:00;40866;7429;41;48;30028;63465;2736;4260
2022-08-05 17:35:00;40847;7305;44;45;30010;63552;2737;4255
2022-08-05 17:40:00;40801;7190;44;45;30024;63635;2741;4255
2022-08-05 17:45:00;40673;6960;44;45;30009;63722;2744;4263
2022-08-05 17:50:00;40659;6748;46;45;29953;63864;2737;4268
2022-08-05 17:55:00;40593;6574;44;45;29891;63910;2732;4263
2022-08-05 18:00:00;40572;6461;43;46;29806;63917;2720;4251
2022-08-05 18:05:00;40544;6286;44;45;29750;64008;2719;4250
2022-08-05 18:10:00;40404;6063;44;45;29707;64048;2708;4255
2022-08-05 18:15:00;40303;5949;42;47;29588;63942;2691;4260
2022-08-05 18:20:00;40284;5871;41;49;29513;63926;2681;4257
2022-08-05 18:25:00;40250;5784;41;48;29497;63963;2681;4255
2022-08-05 18:30:00;39990;5887;41;45;29420;63520;2675;4208
2022-08-05 18:35:00;39913;5823;41;44;29368;63458;2668;4211
2022-08-05 18:40:00;39842;5809;41;42;29133;63166;2643;4202
2022-08-08 10:00:00;40599;5947;37;45;27597;62249;2611;4151
2022-08-08 10:05:00;40513;6031;37;48;27755;62238;2623;4215
2022-08-08 10:10:00;40303;5907;42;45;28036;62427;2610;4246
2022-08-08 10:15:00;39936;5778;40;47;28324;62482;2556;4318
2022-08-08 10:20:00;39685;5395;43;45;28255;62545;2569;4362
2022-08-08 10:25:00;39573;4942;41;45;28280;62911;2579;4392
2022-08-08 10:30:00;39280;4319;42;45;28083;63044;2578;4413
2022-08-08 10:35:00;39046;4032;40;48;27755;62769;2500;4501
2022-08-08 10:40:00;39186;3604;46;40;28074;63656;2500;4557
2022-08-08 10:45:00;39672;3468;45;42;27921;64125;2478;4642
2022-08-08 10:50:00;39925;3471;49;37;28133;64581;2488;4621
2022-08-08 10:55:00;40301;3446;50;35;28217;65072;2471;4679
2022-08-08 11:00:00;40251;3467;47;38;28376;65159;2469;4684
2022-08-08 11:05:00;40478;3506;48;38;28427;65399;2480;4699
2022-08-08 11:10:00;40594;3551;47;39;28534;65577;2462;4739
2022-08-08 11:15:00;40883;3535;48;38;28624;65972;2470;4765
2022-08-08 11:20:00;41090;3512;47;38;28645;66223;2462;4796
2022-08-08 11:25:00;41147;3491;47;39;28679;66335;2458;4830
2022-08-08 11:30:00;41216;3456;48;36;28766;66526;2451;4853
2022-08-08 11:35:00;41260;3456;47;35;28642;66446;2400;4879
2022-08-08 11:40:00;41043;3441;47;35;28583;66185;2424;4867
2022-08-08 11:45:00;41081;3445;47;35;28671;66307;2437;4865
2022-08-08 11:50:00;41120;3450;45;37;28716;66386;2429;4889
2022-08-08 11:55:00;41166;3441;46;36;28834;66556;2413;4901
2022-08-08 12:00:00;41270;3434;48;38;28920;66756;2414;4918
2022-08-08 12:05:00;41449;3444;48;37;28965;66970;2412;4904
2022-08-08 12:10:00;41537;3456;48;38;29011;67092;2404;4927
2022-08-08 12:15:00;41655;3467;48;40;28983;67171;2408;4940
2022-08-08 12:20:00;41678;3450;51;37;29097;67325;2427;4932
2022-08-08 12:25:00;41723;3425;50;38;29134;67432;2427;4928
2022-08-08 12:30:00;41660;3413;51;37;29189;67436;2451;4910
2022-08-08 12:35:00;41646;3415;50;36;29259;67490;2465;4917
2022-08-08 12:40:00;41703;3395;51;35;29252;67560;2462;4937
2022-08-08 12:45:00;41726;3400;51;35;29304;67630;2454;4960
2022-08-08 12:50:00;41738;3419;52;38;29258;67577;2440;4991
2022-08-08 12:55:00;41786;3440;49;39;28857;67203;2364;4975
2022-08-08 13:00:00;41948;3359;52;35;28481;67070;2327;4971
2022-08-08 13:05:00;41996;3346;54;35;28292;66941;2334;4960
2022-08-08 13:10:00;41975;3388;49;37;28370;66957;2328;4967
2022-08-08 13:15:00;41924;3324;51;36;28408;67008;2323;4940
2022-08-08 13:20:00;41848;3327;50;37;28613;67134;2308;4958
2022-08-08 13:25:00;41647;3319;49;37;28590;66918;2352;4924
2022-08-08 13:30:00;41589;3290;51;34;28490;66789;2391;4897
2022-08-08 13:35:00;41578;3287;51;36;28433;66724;2384;4866
2022-08-08 13:40:00;41486;3257;52;33;28601;66830;2411;4864
2022-08-08 13:45:00;41779;3168;47;38;28216;66827;2396;4856
2022-08-08 13:50:00;41862;3115;53;33;28145;66892;2376;4825
2022-08-08 13:55:00;41756;3119;51;34;28115;66752;2384;4824
2022-08-08 14:05:00;41715;3111;50;34;27997;66601;2379;4811
2022-08-08 14:10:00;41801;3078;50;33;27806;66529;2404;4789
2022-08-08 14:15:00;41591;3077;50;33;27813;66327;2421;4774
2022-08-08 14:20:00;41105;3093;48;34;27979;65991;2432;4776
2022-08-08 14:25:00;41094;3123;50;32;27941;65912;2437;4767
2022-08-08 14:30:00;41108;3138;49;35;28097;66067;2434;4768
2022-08-08 14:35:00;41097;3175;47;35;28030;65952;2446;4741
2022-08-08 14:40:00;41058;3150;49;34;28171;66079;2477;4722
2022-08-08 14:45:00;41231;3183;50;34;28105;66153;2493;4726
2022-08-08 14:50:00;41203;3184;51;32;28061;66080;2502;4717
2022-08-08 14:55:00;41039;3184;52;32;28068;65923;2500;4703
2022-08-08 15:00:00;40989;3174;54;32;28187;66002;2503;4707
2022-08-08 15:05:00;40890;3171;53;32;28239;65958;2512;4692
2022-08-08 15:10:00;40843;3156;54;32;28262;65949;2527;4682
2022-08-08 15:15:00;40748;3154;53;32;28293;65887;2524;4682
2022-08-08 15:20:00;40705;3123;50;33;28288;65870;2539;4678
2022-08-08 15:25:00;40690;3121;50;33;28307;65876;2547;4678
2022-08-08 15:30:00;40652;3118;52;33;28224;65758;2562;4670
2022-08-08 15:35:00;40435;3057;50;33;28287;65665;2547;4688
2022-08-08 15:40:00;40411;3058;48;33;28275;65628;2549;4668
2022-08-08 15:45:00;40387;3062;49;32;28384;65709;2568;4684
2022-08-08 15:50:00;40344;3056;48;33;28394;65682;2575;4665
2022-08-08 15:55:00;40229;3072;46;36;28487;65644;2549;4685
2022-08-08 16:00:00;40074;3087;47;36;28633;65628;2535;4668
2022-08-08 16:05:00;39952;3061;47;35;28662;65553;2560;4644
2022-08-08 16:10:00;40021;3011;51;32;28773;65783;2566;4644
2022-08-08 16:15:00;39949;2971;49;34;28749;65727;2569;4646
2022-08-08 16:20:00;39873;2947;50;32;28687;65624;2575;4612
2022-08-08 16:25:00;39943;2938;50;32;28611;65616;2567;4597
2022-08-08 16:30:00;39838;2927;49;33;28623;65534;2578;4591
2022-08-08 16:35:00;39572;2909;52;30;28671;65334;2586;4575
2022-08-08 16:40:00;39529;2900;53;29;28820;65449;2610;4578
2022-08-08 16:45:00;39467;2898;53;29;28849;65418;2608;4577
2022-08-08 16:50:00;39567;2904;51;30;28715;65378;2577;4570
2022-08-08 16:55:00;39498;2939;51;33;28679;65238;2582;4573
2022-08-08 17:00:00;39945;2915;48;35;28334;65370;2511;4586
2022-08-08 17:05:00;40033;2942;45;35;28282;65373;2522;4589
2022-08-08 17:10:00;40204;2906;46;36;28163;65461;2520;4599
2022-08-08 17:15:00;40208;2926;41;39;28083;65365;2521;4603
2022-08-08 17:20:00;40216;2957;39;42;28071;65330;2531;4609
2022-08-08 17:25:00;40268;3003;39;43;28076;65341;2536;4603
2022-08-08 17:30:00;40355;2999;42;41;28123;65479;2532;4607
2022-08-08 17:35:00;40341;3039;43;41;27994;65296;2525;4590
2022-08-08 17:40:00;40288;3082;40;44;28070;65276;2548;4590
2022-08-08 17:45:00;40327;3037;44;40;28073;65363;2552;4587
2022-08-08 17:50:00;40398;3043;43;41;28109;65464;2567;4578
2022-08-08 17:55:00;40339;3061;42;42;28191;65469;2563;4564
2022-08-08 18:00:00;40332;3047;39;42;28001;65286;2543;4524
2022-08-08 18:05:00;40278;3047;40;42;28064;65295;2547;4532
2022-08-08 18:10:00;40282;3110;40;44;28083;65255;2552;4544
2022-08-08 18:15:00;39999;3156;40;45;28273;65116;2555;4485
2022-08-08 18:20:00;40045;3211;43;43;28214;65048;2551;4508
2022-08-08 18:25:00;40092;3280;41;42;28259;65071;2547;4498
2022-08-08 18:30:00;40348;3361;41;43;28725;65712;2538;4563
2022-08-08 18:35:00;40439;3772;39;45;28850;65517;2572;4560
2022-08-08 18:40:00;40389;3868;37;44;28804;65325;2560;4560
2022-08-08 19:00:00;40385;3966;37;44;28638;65057;2543;4542
2022-08-08 19:05:00;40417;3965;37;43;28620;65072;2555;4543
2022-08-08 19:10:00;40423;3972;38;45;28635;65086;2569;4542
2022-08-08 19:15:00;40418;4075;38;45;28616;64959;2575;4527
2022-08-08 19:20:00;40417;4074;37;45;28625;64968;2583;4523
2022-08-08 19:25:00;40464;4076;37;45;28608;64996;2583;4516
2022-08-08 19:30:00;40469;4077;37;45;28580;64972;2583;4509
2022-08-08 19:35:00;40473;4070;37;45;28560;64963;2569;4508
2022-08-08 19:40:00;40454;3981;40;43;28500;64973;2571;4512
2022-08-08 19:45:00;40465;4059;39;44;28518;64924;2577;4507
2022-08-08 19:50:00;40466;4061;38;45;28524;64929;2570;4511
2022-08-08 19:55:00;40468;4152;39;44;28580;64896;2571;4499
2022-08-08 20:00:00;40477;4195;41;43;28613;64895;2574;4503
2022-08-08 20:05:00;40500;4170;39;45;28703;65033;2580;4510
2022-08-08 20:10:00;40493;4160;39;45;28735;65068;2577;4514
2022-08-08 20:15:00;40481;4156;38;44;28630;64955;2576;4513
2022-08-08 20:20:00;40481;4156;38;44;28611;64936;2579;4512
2022-08-08 20:25:00;40481;4156;38;44;28612;64937;2585;4509
2022-08-08 20:30:00;40478;4160;38;45;28574;64892;2589;4512
2022-08-08 20:35:00;40466;4156;38;44;28571;64881;2586;4507
