Datetime;open;high;low;close;VOL;VB;VS
2022-08-15 11:20:00;106270.0;106300.0;105930.0;106090.0;1895;977;918
2022-08-15 11:25:00;106070.0;106070.0;105630.0;105890.0;3080;1501;1579
2022-08-15 11:30:00;105880.0;105880.0;105670.0;105760.0;1465;823;642
2022-08-15 11:35:00;105760.0;105920.0;105730.0;105790.0;1764;1064;700
2022-08-15 11:40:00;105780.0;105940.0;105730.0;105830.0;1875;1182;693
2022-08-15 11:45:00;105830.0;105920.0;105800.0;105860.0;1083;777;306
2022-08-15 11:50:00;105860.0;105860.0;105760.0;105800.0;1166;441;725
2022-08-15 11:55:00;105790.0;105840.0;105630.0;105690.0;1446;693;753
2022-08-15 12:00:00;105690.0;106140.0;105640.0;105950.0;2461;1644;817
2022-08-15 12:05:00;105970.0;106000.0;105710.0;105750.0;895;428;467
2022-08-15 12:10:00;105740.0;105790.0;105210.0;105320.0;4620;1737;2883
2022-08-15 12:15:00;105320.0;105720.0;105180.0;105440.0;2369;1213;1156
2022-08-15 12:20:00;105470.0;105480.0;105260.0;105300.0;941;468;473
2022-08-15 12:25:00;105320.0;105330.0;105110.0;105230.0;1549;641;908
2022-08-15 12:30:00;105210.0;105360.0;105200.0;105270.0;930;623;307
2022-08-15 12:35:00;105280.0;105280.0;105100.0;105190.0;916;448;468
2022-08-15 12:40:00;105190.0;105190.0;104940.0;105000.0;1802;699;1103
2022-08-15 12:45:00;105000.0;105060.0;104730.0;104830.0;1623;670;953
2022-08-15 12:50:00;104830.0;104890.0;104500.0;104890.0;2140;1046;1094
2022-08-15 12:55:00;104870.0;105230.0;104810.0;105100.0;2257;1411;846
2022-08-15 13:00:00;105120.0;105120.0;104950.0;105000.0;742;428;314
2022-08-15 13:05:00;105000.0;105280.0;104910.0;105260.0;1697;974;723
2022-08-15 13:10:00;105260.0;105260.0;105110.0;105160.0;793;448;345
2022-08-15 13:15:00;105150.0;105150.0;104310.0;104580.0;3753;1360;2393
2022-08-15 13:20:00;104540.0;105000.0;104420.0;104880.0;1780;1130;650
2022-08-15 13:25:00;104870.0;105000.0;104590.0;104790.0;1072;626;446
2022-08-15 13:30:00;104790.0;104790.0;104520.0;104600.0;642;366;276
2022-08-15 13:35:00;104600.0;104600.0;104410.0;104440.0;1055;500;555
2022-08-15 13:40:00;104440.0;104580.0;104310.0;104340.0;1240;640;600
2022-08-15 13:45:00;104320.0;104530.0;104200.0;104450.0;1216;570;646
2022-08-15 13:50:00;104450.0;104750.0;104380.0;104690.0;1258;822;436
2022-08-15 13:55:00;104680.0;104920.0;104490.0;104740.0;1456;798;658
2022-08-15 14:05:00;104720.0;104750.0;104520.0;104740.0;954;404;550
2022-08-15 14:10:00;104730.0;104730.0;104370.0;104570.0;1126;517;609
2022-08-15 14:15:00;104570.0;104700.0;104480.0;104580.0;667;284;383
2022-08-15 14:20:00;104600.0;104860.0;104590.0;104790.0;1126;798;328
2022-08-15 14:25:00;104800.0;105090.0;104780.0;105010.0;2041;1279;762
2022-08-15 14:30:00;105020.0;105080.0;104780.0;104810.0;860;276;584
2022-08-15 14:35:00;104800.0;104970.0;104780.0;104910.0;436;248;188
2022-08-15 14:40:00;104900.0;104900.0;104580.0;104660.0;1164;390;774
2022-08-15 14:45:00;104650.0;105190.0;104630.0;105170.0;1674;1210;464
2022-08-15 14:50:00;105160.0;105220.0;105030.0;105030.0;827;385;442
2022-08-15 14:55:00;105050.0;105090.0;105000.0;105050.0;500;196;304
2022-08-15 15:00:00;105050.0;105290.0;105020.0;105270.0;761;560;201
2022-08-15 15:05:00;105290.0;105300.0;105020.0;105090.0;850;294;556
2022-08-15 15:10:00;105070.0;105150.0;105060.0;105090.0;180;92;88
2022-08-15 15:15:00;105080.0;105100.0;105020.0;105020.0;409;109;300
2022-08-15 15:20:00;105040.0;105040.0;104740.0;104870.0;1547;422;1125
2022-08-15 15:25:00;104880.0;104980.0;104740.0;104900.0;639;332;307
2022-08-15 15:30:00;104900.0;105460.0;104900.0;105430.0;1973;1317;656
2022-08-15 15:35:00;105420.0;105430.0;105250.0;105320.0;876;280;596
2022-08-15 15:40:00;105320.0;105380.0;105230.0;105380.0;306;176;130
2022-08-15 15:45:00;105370.0;105570.0;105350.0;105520.0;1284;925;359
2022-08-15 15:50:00;105530.0;105650.0;105410.0;105460.0;1113;552;561
2022-08-15 15:55:00;105460.0;105560.0;105370.0;105400.0;480;217;263
2022-08-15 16:00:00;105400.0;105650.0;105380.0;105650.0;748;409;339
2022-08-15 16:05:00;105640.0;105840.0;105580.0;105800.0;1660;984;676
2022-08-15 16:10:00;105790.0;105840.0;105680.0;105820.0;789;312;477
2022-08-15 16:15:00;105820.0;105830.0;105670.0;105820.0;725;321;404
2022-08-15 16:20:00;105830.0;105900.0;105770.0;105870.0;670;373;297
2022-08-15 16:25:00;105850.0;105920.0;105750.0;105850.0;776;394;382
2022-08-15 16:30:00;105850.0;105890.0;105770.0;105800.0;458;160;298
2022-08-15 16:35:00;105800.0;105810.0;105640.0;105770.0;757;295;462
2022-08-15 16:40:00;105770.0;105900.0;105720.0;105870.0;526;290;236
2022-08-15 16:45:00;105870.0;106140.0;105850.0;106140.0;1594;1124;470
2022-08-15 16:50:00;106140.0;106270.0;105970.0;106030.0;1826;823;1003
2022-08-15 16:55:00;106030.0;106220.0;106010.0;106190.0;535;272;263
2022-08-15 17:00:00;106200.0;106380.0;106200.0;106320.0;1105;630;475
2022-08-15 17:05:00;106330.0;106670.0;106330.0;106630.0;1812;1186;626
2022-08-15 17:10:00;106630.0;106800.0;106580.0;106790.0;1567;834;733
2022-08-15 17:15:00;106790.0;106900.0;106610.0;106670.0;1669;678;991
2022-08-15 17:20:00;106680.0;106780.0;106660.0;106770.0;409;243;166
2022-08-15 17:25:00;106770.0;106800.0;106640.0;106670.0;762;275;487
2022-08-15 17:30:00;106670.0;106720.0;106310.0;106430.0;1507;536;971
2022-08-15 17:35:00;106420.0;106560.0;106320.0;106480.0;844;376;468
2022-08-15 17:40:00;106470.0;106760.0;106440.0;106760.0;705;427;278
2022-08-15 17:45:00;106750.0;106940.0;106680.0;106850.0;1519;924;595
2022-08-15 17:50:00;106840.0;107300.0;106830.0;107130.0;2813;1740;1073
2022-08-15 17:55:00;107110.0;107210.0;107030.0;107210.0;714;290;424
2022-08-15 18:00:00;107180.0;107320.0;106830.0;106930.0;1942;751;1191
2022-08-15 18:05:00;106920.0;107070.0;106900.0;107020.0;723;378;345
2022-08-15 18:10:00;107030.0;107210.0;107030.0;107070.0;585;331;254
2022-08-15 18:15:00;107070.0;107290.0;107070.0;107150.0;756;413;343
2022-08-15 18:20:00;107150.0;107280.0;107010.0;107120.0;689;303;386
2022-08-15 18:25:00;107110.0;107280.0;107100.0;107200.0;485;281;204
2022-08-15 18:30:00;107200.0;107230.0;107110.0;107190.0;535;239;296
2022-08-15 18:35:00;107180.0;107220.0;107040.0;107100.0;963;544;419
2022-08-15 18:40:00;107100.0;107170.0;106960.0;107020.0;474;188;286
2022-08-15 18:45:00;107000.0;107100.0;106950.0;107050.0;247;138;109
2022-08-15 19:05:00;107100.0;107240.0;106620.0;107040.0;419;227;192
2022-08-15 19:10:00;107070.0;107140.0;106980.0;107090.0;221;134;87
2022-08-15 19:15:00;107120.0;107170.0;106870.0;107020.0;322;119;203
2022-08-15 19:20:00;107060.0;107060.0;106810.0;107040.0;140;64;76
2022-08-15 19:25:00;107020.0;107020.0;106880.0;106880.0;81;20;61
2022-08-15 19:30:00;106890.0;106930.0;106810.0;106880.0;198;96;102
2022-08-15 19:35:00;106890.0;106980.0;106870.0;106950.0;64;48;16
2022-08-15 19:40:00;106940.0;106980.0;106910.0;106960.0;58;26;32
2022-08-15 19:45:00;106970.0;106980.0;106950.0;106950.0;27;20;7
2022-08-15 19:50:00;106950.0;107010.0;106880.0;107000.0;129;69;60
2022-08-15 19:55:00;107000.0;107010.0;106970.0;106970.0;52;12;40
2022-08-15 20:00:00;106970.0;107000.0;106970.0;106970.0;34;25;9
2022-08-15 20:05:00;106970.0;107000.0;106880.0;106980.0;94;39;55
2022-08-15 20:10:00;106990.0;107050.0;106980.0;107020.0;75;54;21
2022-08-15 20:15:00;107010.0;107030.0;106970.0;106980.0;15;5;10
2022-08-15 20:20:00;106990.0;106990.0;106950.0;106950.0;36;15;21
2022-08-15 20:25:00;106950.0;106970.0;106950.0;106960.0;48;8;40
2022-08-15 20:30:00;106960.0;106960.0;106950.0;106960.0;17;15;2
2022-08-15 20:35:00;106950.0;106980.0;106950.0;106960.0;72;16;56
2022-08-15 20:40:00;106960.0;107000.0;106960.0;106970.0;27;22;5
2022-08-15 20:45:00;106950.0;106950.0;106910.0;106940.0;27;11;16
2022-08-15 20:50:00;106940.0;106970.0;106900.0;106970.0;33;14;19
2022-08-15 20:55:00;106960.0;106960.0;106930.0;106950.0;6;5;1
2022-08-15 21:00:00;106930.0;106980.0;106930.0;106970.0;21;14;7
2022-08-15 21:05:00;106970.0;107000.0;106740.0;106740.0;275;48;227
2022-08-15 21:10:00;106750.0;106810.0;106700.0;106710.0;168;53;115
2022-08-15 21:15:00;106710.0;106830.0;106700.0;106760.0;185;83;102
2022-08-15 21:20:00;106740.0;106740.0;106680.0;106690.0;78;24;54
2022-08-15 21:25:00;106680.0;106760.0;106680.0;106760.0;123;55;68
2022-08-15 21:30:00;106770.0;106920.0;106740.0;106920.0;136;108;28
2022-08-15 21:35:00;106920.0;106920.0;106790.0;106800.0;79;18;61
2022-08-15 21:40:00;106790.0;106880.0;106700.0;106700.0;125;27;98
2022-08-15 21:45:00;106710.0;106730.0;106710.0;106730.0;16;14;2
2022-08-15 21:50:00;106740.0;106740.0;106690.0;106710.0;48;11;37
2022-08-15 21:55:00;106710.0;106760.0;106710.0;106760.0;32;28;4
2022-08-15 22:00:00;106760.0;106820.0;106760.0;106800.0;55;40;15
2022-08-15 22:05:00;106790.0;106810.0;106750.0;106810.0;15;7;8
2022-08-15 22:10:00;106790.0;106950.0;106760.0;106940.0;165;141;24
2022-08-15 22:15:00;106940.0;107030.0;106900.0;106900.0;263;204;59
2022-08-15 22:20:00;106930.0;106970.0;106820.0;106830.0;161;58;103
2022-08-15 22:25:00;106850.0;106980.0;106840.0;106960.0;88;53;35
2022-08-15 22:30:00;106960.0;107050.0;106940.0;107030.0;83;67;16
2022-08-15 22:35:00;106990.0;107140.0;106990.0;107100.0;175;150;25
2022-08-15 22:40:00;107080.0;107190.0;107040.0;107190.0;101;73;28
2022-08-15 22:45:00;107190.0;107200.0;107130.0;107130.0;65;32;33
2022-08-15 22:50:00;107130.0;107200.0;107130.0;107190.0;72;41;31
2022-08-15 22:55:00;107190.0;107210.0;107060.0;107130.0;113;47;66
2022-08-15 23:00:00;107130.0;107180.0;107080.0;107080.0;37;10;27
2022-08-15 23:05:00;107090.0;107100.0;107090.0;107090.0;15;7;8
2022-08-15 23:10:00;107080.0;107080.0;106930.0;106990.0;105;22;83
2022-08-15 23:15:00;107000.0;107100.0;107000.0;107100.0;42;40;2
2022-08-15 23:20:00;107080.0;107090.0;107000.0;107030.0;43;7;36
2022-08-15 23:25:00;107020.0;107030.0;106960.0;107000.0;38;26;12
2022-08-15 23:30:00;107000.0;107050.0;106960.0;107050.0;94;52;42
2022-08-15 23:35:00;107030.0;107100.0;106940.0;107100.0;103;64;39
2022-08-15 23:40:00;107090.0;107450.0;107070.0;107340.0;509;379;130
2022-08-15 23:45:00;107350.0;107450.0;107100.0;107100.0;339;206;133
2022-08-16 10:00:00;107130.0;107520.0;106530.0;106970.0;4812;2269;2543
2022-08-16 10:05:00;106990.0;107880.0;106980.0;107700.0;3637;2126;1511
2022-08-16 10:10:00;107700.0;107870.0;107580.0;107830.0;2056;1002;1054
2022-08-16 10:15:00;107820.0;107980.0;107550.0;107940.0;2741;1373;1368
2022-08-16 10:20:00;107940.0;108400.0;107940.0;108020.0;3971;2185;1786
2022-08-16 10:25:00;108030.0;108110.0;107680.0;107980.0;2740;1218;1522
2022-08-16 10:30:00;107990.0;108210.0;107910.0;108170.0;2394;1344;1050
2022-08-16 10:35:00;108160.0;108200.0;107990.0;108010.0;1319;428;891
2022-08-16 10:40:00;108020.0;108280.0;108020.0;108210.0;1142;656;486
2022-08-16 10:45:00;108230.0;108590.0;108130.0;108350.0;3503;1940;1563
2022-08-16 10:50:00;108330.0;108690.0;108280.0;108610.0;2012;1278;734
2022-08-16 10:55:00;108590.0;108780.0;108580.0;108700.0;2266;1177;1089
2022-08-16 11:00:00;108690.0;108880.0;108610.0;108630.0;2216;1029;1187
2022-08-16 11:05:00;108620.0;108680.0;107720.0;107900.0;6261;2688;3573
2022-08-16 11:10:00;107900.0;108160.0;107880.0;108040.0;1094;624;470
2022-08-16 11:15:00;108050.0;108220.0;108030.0;108120.0;1216;681;535
2022-08-16 11:20:00;108120.0;108440.0;108120.0;108200.0;1559;852;707
2022-08-16 11:25:00;108190.0;108490.0;108140.0;108470.0;864;565;299
2022-08-16 11:30:00;108460.0;108650.0;108440.0;108510.0;1016;541;475
2022-08-16 11:35:00;108510.0;108610.0;108310.0;108440.0;835;391;444
2022-08-16 11:40:00;108420.0;108470.0;108180.0;108250.0;732;271;461
2022-08-16 11:45:00;108240.0;108590.0;108150.0;108240.0;1264;678;586
2022-08-16 11:50:00;108260.0;108430.0;108140.0;108340.0;1018;504;514
2022-08-16 11:55:00;108350.0;108440.0;108200.0;108210.0;539;242;297
2022-08-16 12:00:00;108240.0;108420.0;108140.0;108350.0;774;422;352
2022-08-16 12:05:00;108380.0;108400.0;108060.0;108200.0;1016;384;632
2022-08-16 12:10:00;108190.0;108300.0;108050.0;108130.0;1080;504;576
2022-08-16 12:15:00;108130.0;108260.0;107960.0;108190.0;1256;475;781
2022-08-16 12:20:00;108180.0;108300.0;108130.0;108150.0;374;202;172
2022-08-16 12:25:00;108190.0;108260.0;108070.0;108250.0;355;182;173
2022-08-16 12:30:00;108240.0;108360.0;108130.0;108290.0;662;451;211
2022-08-16 12:35:00;108280.0;108560.0;108250.0;108520.0;1054;811;243
2022-08-16 12:40:00;108540.0;109000.0;108500.0;108770.0;3432;2077;1355
2022-08-16 12:45:00;108770.0;108780.0;108580.0;108640.0;669;201;468
2022-08-16 12:50:00;108650.0;108930.0;108620.0;108840.0;868;501;367
2022-08-16 12:55:00;108860.0;108930.0;108780.0;108820.0;425;162;263
2022-08-16 13:00:00;108810.0;109000.0;108810.0;108940.0;926;512;414
2022-08-16 13:05:00;108930.0;109100.0;108700.0;108810.0;2175;1157;1018
2022-08-16 13:10:00;108810.0;109140.0;108740.0;109030.0;1273;796;477
2022-08-16 13:15:00;109030.0;109110.0;108710.0;108730.0;1261;459;802
2022-08-16 13:20:00;108750.0;108930.0;108720.0;108870.0;410;199;211
2022-08-16 13:25:00;108860.0;109060.0;108790.0;109010.0;766;425;341
2022-08-16 13:30:00;109010.0;109190.0;108940.0;109170.0;902;554;348
2022-08-16 13:35:00;109160.0;109220.0;109000.0;109090.0;732;352;380
2022-08-16 13:40:00;109090.0;109140.0;108930.0;108980.0;611;222;389
2022-08-16 13:45:00;108980.0;109130.0;108960.0;109020.0;366;202;164
2022-08-16 13:50:00;109030.0;109080.0;108930.0;109060.0;527;248;279
2022-08-16 13:55:00;109060.0;109140.0;108990.0;109010.0;493;262;231
2022-08-16 14:05:00;109020.0;109350.0;109020.0;109260.0;1808;1181;627
2022-08-16 14:10:00;109280.0;109470.0;109240.0;109370.0;1145;659;486
2022-08-16 14:15:00;109380.0;109590.0;109360.0;109450.0;1411;900;511
2022-08-16 14:20:00;109420.0;109450.0;109230.0;109280.0;518;161;357
2022-08-16 14:25:00;109290.0;109290.0;108740.0;108770.0;1923;562;1361
2022-08-16 14:30:00;108760.0;108970.0;108740.0;108970.0;842;489;353
2022-08-16 14:35:00;108970.0;108970.0;108800.0;108890.0;397;130;267
2022-08-16 14:40:00;108910.0;108950.0;108840.0;108850.0;374;169;205
2022-08-16 14:45:00;108850.0;108900.0;108510.0;108540.0;1443;467;976
2022-08-16 14:50:00;108530.0;108590.0;108390.0;108560.0;1222;568;654
2022-08-16 14:55:00;108550.0;108570.0;108330.0;108410.0;974;387;587
2022-08-16 15:00:00;108410.0;108700.0;108390.0;108620.0;798;538;260
2022-08-16 15:05:00;108630.0;108640.0;108510.0;108610.0;353;146;207
2022-08-16 15:10:00;108590.0;108590.0;108230.0;108430.0;1328;657;671
2022-08-16 15:15:00;108430.0;108510.0;108310.0;108500.0;652;322;330
2022-08-16 15:20:00;108500.0;108680.0;108440.0;108550.0;755;455;300
2022-08-16 15:25:00;108530.0;108920.0;108530.0;108850.0;1288;880;408
2022-08-16 15:30:00;108840.0;108890.0;108680.0;108730.0;405;146;259
2022-08-16 15:35:00;108730.0;109090.0;108730.0;109000.0;857;579;278
2022-08-16 15:40:00;109010.0;109020.0;108820.0;108990.0;422;238;184
2022-08-16 15:45:00;108990.0;109040.0;108810.0;108870.0;583;204;379
2022-08-16 15:50:00;108860.0;108980.0;108810.0;108950.0;472;252;220
2022-08-16 15:55:00;108960.0;109070.0;108820.0;109060.0;544;283;261
2022-08-16 16:00:00;109060.0;109300.0;109010.0;109140.0;1377;765;612
2022-08-16 16:05:00;109140.0;109200.0;108800.0;108810.0;1101;314;787
2022-08-16 16:10:00;108810.0;109130.0;108620.0;109050.0;1689;848;841
2022-08-16 16:15:00;109050.0;109170.0;108930.0;109070.0;752;419;333
2022-08-16 16:20:00;109060.0;109090.0;108870.0;109090.0;438;201;237
2022-08-16 16:25:00;109090.0;109160.0;108870.0;109050.0;692;330;362
2022-08-16 16:30:00;109050.0;109100.0;108890.0;109100.0;909;458;451
2022-08-16 16:35:00;109100.0;109400.0;109100.0;109300.0;1084;750;334
2022-08-16 16:40:00;109300.0;109500.0;109300.0;109330.0;894;549;345
2022-08-16 16:45:00;109330.0;109730.0;109280.0;109580.0;1688;1103;585
2022-08-16 16:50:00;109580.0;109630.0;109430.0;109530.0;595;287;308
2022-08-16 16:55:00;109540.0;109620.0;109370.0;109490.0;440;175;265
2022-08-16 17:00:00;109500.0;109500.0;109320.0;109360.0;466;165;301
2022-08-16 17:05:00;109350.0;109420.0;109250.0;109360.0;486;208;278
2022-08-16 17:10:00;109370.0;109390.0;108930.0;108970.0;1470;477;993
2022-08-16 17:15:00;108970.0;109090.0;108840.0;108910.0;1328;626;702
2022-08-16 17:20:00;108900.0;109220.0;108900.0;109060.0;711;387;324
2022-08-16 17:25:00;109070.0;109130.0;109010.0;109020.0;226;80;146
2022-08-16 17:30:00;109020.0;109180.0;109020.0;109150.0;259;145;114
2022-08-16 17:35:00;109120.0;109270.0;109100.0;109180.0;465;312;153
2022-08-16 17:40:00;109160.0;109160.0;108850.0;109020.0;963;343;620
2022-08-16 17:45:00;109020.0;109090.0;108960.0;109070.0;445;247;198
2022-08-16 17:50:00;109080.0;109530.0;109050.0;109500.0;1058;723;335
2022-08-16 17:55:00;109490.0;109810.0;109470.0;109770.0;2031;1163;868
2022-08-16 18:00:00;109770.0;109850.0;109540.0;109660.0;1298;605;693
2022-08-16 18:05:00;109660.0;109780.0;109560.0;109750.0;825;441;384
2022-08-16 18:10:00;109750.0;109890.0;109670.0;109840.0;922;565;357
2022-08-16 18:15:00;109850.0;109970.0;109790.0;109870.0;869;501;368
2022-08-16 18:20:00;109880.0;109980.0;109810.0;109980.0;621;410;211
2022-08-16 18:25:00;109980.0;110190.0;109910.0;110130.0;1955;1156;799
2022-08-16 18:30:00;110120.0;110150.0;109940.0;110080.0;1085;473;612
2022-08-16 18:35:00;110060.0;110320.0;110030.0;110300.0;1133;586;547
2022-08-16 18:40:00;110280.0;110350.0;110100.0;110180.0;1327;501;826
2022-08-16 18:45:00;110160.0;110480.0;110120.0;110380.0;503;324;179
2022-08-16 19:05:00;110320.0;110490.0;109890.0;109980.0;1093;395;698
2022-08-16 19:10:00;110000.0;110120.0;109920.0;110030.0;262;110;152
2022-08-16 19:15:00;110070.0;110220.0;110050.0;110110.0;146;94;52
2022-08-16 19:20:00;110090.0;110180.0;110090.0;110140.0;39;13;26
2022-08-16 19:25:00;110120.0;110160.0;110090.0;110160.0;73;48;25
2022-08-16 19:30:00;110130.0;110130.0;110000.0;110020.0;127;14;113
2022-08-16 19:35:00;110000.0;110020.0;109900.0;109900.0;164;28;136
2022-08-16 19:40:00;109910.0;109950.0;109870.0;109890.0;156;31;125
2022-08-16 19:45:00;109900.0;109900.0;109830.0;109860.0;108;49;59
2022-08-16 19:50:00;109870.0;109890.0;109860.0;109890.0;48;19;29
2022-08-16 19:55:00;109890.0;109900.0;109860.0;109880.0;49;29;20
2022-08-16 20:00:00;109870.0;109890.0;109840.0;109860.0;116;73;43
2022-08-16 20:05:00;109880.0;109980.0;109880.0;109980.0;66;48;18
2022-08-16 20:10:00;109970.0;109980.0;109860.0;109920.0;82;24;58
2022-08-16 20:15:00;109920.0;109980.0;109890.0;109910.0;47;28;19
2022-08-16 20:20:00;109910.0;109930.0;109860.0;109930.0;32;8;24
2022-08-16 20:25:00;109940.0;110170.0;109920.0;110130.0;251;187;64
2022-08-16 20:30:00;110120.0;110230.0;110030.0;110050.0;167;42;125
2022-08-16 20:35:00;110060.0;110100.0;110010.0;110030.0;94;50;44
2022-08-16 20:40:00;110010.0;110060.0;109930.0;110010.0;87;22;65
2022-08-16 20:45:00;110030.0;110050.0;110000.0;110040.0;15;13;2
2022-08-16 20:50:00;110030.0;110030.0;109980.0;110020.0;11;1;10
2022-08-16 20:55:00;110020.0;110020.0;109900.0;110000.0;138;30;108
2022-08-16 21:00:00;110000.0;110000.0;109900.0;109900.0;52;3;49
2022-08-16 21:05:00;109900.0;109980.0;109900.0;109940.0;100;22;78
2022-08-16 21:10:00;109940.0;109950.0;109840.0;109840.0;116;26;90
2022-08-16 21:15:00;109850.0;110060.0;109840.0;109850.0;311;223;88
2022-08-16 21:20:00;109900.0;109970.0;109840.0;109900.0;83;48;35
2022-08-16 21:25:00;109860.0;109900.0;109840.0;109890.0;46;31;15
2022-08-16 21:30:00;109890.0;109940.0;109840.0;109840.0;84;44;40
2022-08-16 21:35:00;109840.0;109970.0;109820.0;109900.0;181;67;114
2022-08-16 21:40:00;109870.0;109910.0;109860.0;109910.0;14;7;7
2022-08-16 21:45:00;109890.0;109900.0;109850.0;109880.0;46;12;34
2022-08-16 21:50:00;109890.0;110010.0;109890.0;110000.0;56;52;4
2022-08-16 21:55:00;110020.0;110140.0;110020.0;110110.0;152;122;30
2022-08-16 22:00:00;110090.0;110110.0;109980.0;109990.0;50;9;41
2022-08-16 22:05:00;109980.0;110010.0;109820.0;109920.0;157;46;111
2022-08-16 22:10:00;109910.0;110060.0;109850.0;109970.0;91;68;23
2022-08-16 22:15:00;109970.0;110060.0;109970.0;110060.0;47;31;16
2022-08-16 22:20:00;110060.0;110100.0;110050.0;110060.0;22;13;9
2022-08-16 22:25:00;110050.0;110050.0;110020.0;110050.0;11;4;7
2022-08-16 22:30:00;110040.0;110060.0;110030.0;110050.0;34;9;25
2022-08-16 22:35:00;110060.0;110190.0;110060.0;110140.0;104;88;16
2022-08-16 22:40:00;110130.0;110190.0;110100.0;110140.0;63;33;30
2022-08-16 22:45:00;110120.0;110210.0;110120.0;110150.0;39;32;7
2022-08-16 22:55:00;110180.0;110200.0;110150.0;110150.0;24;9;15
2022-08-16 23:00:00;110150.0;110290.0;110150.0;110170.0;109;64;45
2022-08-16 23:05:00;110180.0;110300.0;110180.0;110250.0;125;54;71
2022-08-16 23:10:00;110220.0;110250.0;110220.0;110250.0;19;16;3
2022-08-16 23:15:00;110240.0;110240.0;110050.0;110170.0;105;47;58
2022-08-16 23:20:00;110180.0;110330.0;110100.0;110280.0;151;102;49
2022-08-16 23:25:00;110290.0;110600.0;110280.0;110450.0;910;624;286
2022-08-16 23:30:00;110450.0;110610.0;110340.0;110450.0;253;151;102
2022-08-16 23:35:00;110430.0;110470.0;110430.0;110440.0;62;21;41
2022-08-16 23:40:00;110470.0;110580.0;110240.0;110470.0;227;158;69
2022-08-16 23:45:00;110500.0;110620.0;110190.0;110210.0;248;113;135
2022-08-17 10:00:00;110210.0;110760.0;109750.0;109770.0;6037;2605;3432
2022-08-17 10:05:00;109760.0;109900.0;109300.0;109790.0;4803;2238;2565
2022-08-17 10:10:00;109840.0;110960.0;109740.0;110910.0;4886;3154;1732
2022-08-17 10:15:00;110920.0;111170.0;110720.0;110800.0;4195;2010;2185
2022-08-17 10:20:00;110800.0;111190.0;110700.0;111090.0;2053;1140;913
2022-08-17 10:25:00;111100.0;111110.0;110770.0;110820.0;1687;704;983
2022-08-17 10:30:00;110810.0;111100.0;110770.0;110850.0;1791;764;1027
2022-08-17 10:35:00;110830.0;110890.0;110530.0;110680.0;1557;572;985
2022-08-17 10:40:00;110680.0;110680.0;110080.0;110090.0;2119;661;1458
2022-08-17 10:45:00;110090.0;110280.0;109880.0;109880.0;2515;1099;1416
2022-08-17 10:50:00;109880.0;110220.0;109860.0;110210.0;1446;867;579
2022-08-17 10:55:00;110210.0;110240.0;109840.0;109940.0;1809;685;1124
2022-08-17 11:00:00;109940.0;110080.0;109070.0;109420.0;5412;2062;3350
2022-08-17 11:05:00;109400.0;109590.0;109230.0;109510.0;1928;903;1025
2022-08-17 11:10:00;109490.0;109550.0;109000.0;109100.0;2404;926;1478
2022-08-17 11:15:00;109100.0;109210.0;108890.0;109100.0;2524;1191;1333
2022-08-17 11:20:00;109090.0;109370.0;108630.0;108820.0;3358;1498;1860
2022-08-17 11:25:00;108790.0;108790.0;108250.0;108290.0;5489;2368;3121
2022-08-17 11:30:00;108290.0;108430.0;108050.0;108120.0;5174;2852;2322
2022-08-17 11:35:00;108130.0;108330.0;108000.0;108080.0;3451;1656;1795
2022-08-17 11:40:00;108070.0;108330.0;108010.0;108200.0;1546;874;672
2022-08-17 11:45:00;108200.0;108570.0;108160.0;108480.0;2328;1477;851
2022-08-17 11:50:00;108460.0;108610.0;108250.0;108590.0;1765;879;886
2022-08-17 11:55:00;108570.0;108980.0;108570.0;108660.0;3074;1645;1429
2022-08-17 12:00:00;108670.0;108880.0;108500.0;108780.0;1542;765;777
2022-08-17 12:05:00;108780.0;109130.0;108680.0;109040.0;1554;980;574
2022-08-17 12:10:00;109030.0;109250.0;108840.0;109250.0;1629;820;809
2022-08-17 12:15:00;109250.0;109500.0;109240.0;109430.0;2635;1653;982
2022-08-17 12:20:00;109410.0;109550.0;109210.0;109230.0;1802;609;1193
2022-08-17 12:25:00;109220.0;109230.0;108830.0;108980.0;2493;868;1625
2022-08-17 12:30:00;108960.0;109440.0;108930.0;109390.0;1300;926;374
2022-08-17 12:35:00;109380.0;109390.0;109100.0;109270.0;1174;545;629
2022-08-17 12:40:00;109280.0;109460.0;109210.0;109410.0;718;399;319
2022-08-17 12:45:00;109400.0;109890.0;109390.0;109770.0;2627;1700;927
2022-08-17 12:50:00;109750.0;109880.0;109740.0;109780.0;1011;505;506
2022-08-17 12:55:00;109770.0;109830.0;109650.0;109790.0;758;302;456
2022-08-17 13:00:00;109780.0;109830.0;109530.0;109570.0;1132;430;702
2022-08-17 13:05:00;109560.0;109780.0;109530.0;109720.0;746;453;293
2022-08-17 13:10:00;109710.0;109820.0;109620.0;109640.0;864;466;398
2022-08-17 13:15:00;109650.0;109950.0;109650.0;109870.0;1700;1180;520
2022-08-17 13:20:00;109870.0;109990.0;109810.0;109860.0;958;506;452
2022-08-17 13:25:00;109860.0;109920.0;109720.0;109790.0;841;326;515
2022-08-17 13:30:00;109780.0;109850.0;109700.0;109800.0;549;260;289
2022-08-17 13:35:00;109790.0;109980.0;109740.0;109930.0;440;238;202
2022-08-17 13:40:00;109910.0;110080.0;109890.0;109930.0;1483;962;521
